id,text,speak,group,note
p1353,Bé hãy tính 9 trừ 9 bằng mấy?,Bé hãy tính 9 trừ 9 bằng mấy?,arith_question,minus
p1354,"Đúng rồi, 9 trừ 9 bằng 0","Đúng rồi, 9 trừ 9 bằng 0",arith_answer,minus
p1355,Bé hãy tính 10 trừ 0 bằng mấy?,Bé hãy tính 10 trừ 0 bằng mấy?,arith_question,minus
p1356,"Đúng rồi, 10 trừ 0 bằng 10","Đúng rồi, 10 trừ 0 bằng 10",arith_answer,minus
p1357,Bé hãy tính 10 trừ 1 bằng mấy?,Bé hãy tính 10 trừ 1 bằng mấy?,arith_question,minus
p1358,"Đúng rồi, 10 trừ 1 bằng 9","Đúng rồi, 10 trừ 1 bằng 9",arith_answer,minus
p1359,Bé hãy tính 10 trừ 2 bằng mấy?,Bé hãy tính 10 trừ 2 bằng mấy?,arith_question,minus
p1360,"Đúng rồi, 10 trừ 2 bằng 8","Đúng rồi, 10 trừ 2 bằng 8",arith_answer,minus
p1361,Bé hãy tính 10 trừ 3 bằng mấy?,Bé hãy tính 10 trừ 3 bằng mấy?,arith_question,minus
p1362,"Đúng rồi, 10 trừ 3 bằng 7","Đúng rồi, 10 trừ 3 bằng 7",arith_answer,minus
p1363,Bé hãy tính 10 trừ 4 bằng mấy?,Bé hãy tính 10 trừ 4 bằng mấy?,arith_question,minus
p1364,"Đúng rồi, 10 trừ 4 bằng 6","Đúng rồi, 10 trừ 4 bằng 6",arith_answer,minus
p1365,Bé hãy tính 10 trừ 5 bằng mấy?,Bé hãy tính 10 trừ 5 bằng mấy?,arith_question,minus
p1366,"Đúng rồi, 10 trừ 5 bằng 5","Đúng rồi, 10 trừ 5 bằng 5",arith_answer,minus
p1367,Bé hãy tính 10 trừ 6 bằng mấy?,Bé hãy tính 10 trừ 6 bằng mấy?,arith_question,minus
p1368,"Đúng rồi, 10 trừ 6 bằng 4","Đúng rồi, 10 trừ 6 bằng 4",arith_answer,minus
p1369,Bé hãy tính 10 trừ 7 bằng mấy?,Bé hãy tính 10 trừ 7 bằng mấy?,arith_question,minus
p1370,"Đúng rồi, 10 trừ 7 bằng 3","Đúng rồi, 10 trừ 7 bằng 3",arith_answer,minus
p1371,Bé hãy tính 10 trừ 8 bằng mấy?,Bé hãy tính 10 trừ 8 bằng mấy?,arith_question,minus
p1372,"Đúng rồi, 10 trừ 8 bằng 2","Đúng rồi, 10 trừ 8 bằng 2",arith_answer,minus
p1373,Bé hãy tính 10 trừ 9 bằng mấy?,Bé hãy tính 10 trừ 9 bằng mấy?,arith_question,minus
p1374,"Đúng rồi, 10 trừ 9 bằng 1","Đúng rồi, 10 trừ 9 bằng 1",arith_answer,minus
p1375,Bé hãy tính 10 trừ 10 bằng mấy?,Bé hãy tính 10 trừ 10 bằng mấy?,arith_question,minus
p1376,"Đúng rồi, 10 trừ 10 bằng 0","Đúng rồi, 10 trừ 10 bằng 0",arith_answer,minus
p1377,Xem mẫu,Xem mẫu.,write_static,
p1378,Viết lại,Viết lại.,write_static,
p1379,Cầm tay chỉ việc,Cầm tay chỉ việc.,write_static,
p1380,Chế độ: Xem mẫu,Chế độ: Xem mẫu.,write_static,
p1381,Chế độ: Viết lại,Chế độ: Viết lại.,write_static,
p1382,Chế độ: Cầm tay chỉ việc,Chế độ: Cầm tay chỉ việc,write_static,
p1383,Bé tô theo nét chữ mờ nhé,Bé tô theo nét chữ mờ nhé,write_static,
p1384,Bé viết lại trên dòng kẻ nhé,Bé viết lại trên dòng kẻ nhé,write_static,
p1385,"Xóa nét, bé viết lại nhé","Xóa nét, bé viết lại nhé",write_static,
p1386,Bé hãy tô hoặc viết thêm trước nhé,Bé hãy tô hoặc viết thêm trước nhé,write_static,
p1387,"Cầm tay chỉ việc: bé bắt đầu ở chân bên trái, đi theo chữ rồi kết thúc ở chân bên phải.","Cầm tay chỉ việc: bé bắt đầu ở chân bên trái, đi theo chữ rồi kết thúc ở chân bên phải.",write_static,
p1388,"Cầm tay chỉ việc: đặt nét đầu tiên ở chân bên trái, đi theo nét chữ, rồi kết thúc ở chân bên phải.","Cầm tay chỉ việc: đặt nét đầu tiên ở chân bên trái, đi theo nét chữ, rồi kết thúc ở chân bên phải.",write_static,
p1389,Xóa nét,Xóa nét.,write_static,
p1390,Hoa/thường,Hoa/thường.,write_static,
p1391,Hoàn thành,Hoàn thành.,write_static,
p1392,Chữ khác,Chữ khác.,write_static,
p1393,Bé hãy tập viết chữ A,Bé hãy tập viết chữ A,write_prompt,
p1394,"Đúng rồi, bé đã hoàn thành chữ A","Đúng rồi, bé đã hoàn thành chữ A",write_answer,
p1395,Xem mẫu chữ A,Xem mẫu chữ A.,write_mode,
p1396,Bé hãy tập viết chữ Ă,Bé hãy tập viết chữ Ă,write_prompt,
p1397,"Đúng rồi, bé đã hoàn thành chữ Ă","Đúng rồi, bé đã hoàn thành chữ Ă",write_answer,
p1398,Xem mẫu chữ Ă,Xem mẫu chữ Ă.,write_mode,
p1399,Bé hãy tập viết chữ Â,Bé hãy tập viết chữ Â,write_prompt,
p1400,"Đúng rồi, bé đã hoàn thành chữ Â","Đúng rồi, bé đã hoàn thành chữ Â",write_answer,
p1401,Xem mẫu chữ Â,Xem mẫu chữ Â.,write_mode,
p1402,Bé hãy tập viết chữ B,Bé hãy tập viết chữ B,write_prompt,
p1403,"Đúng rồi, bé đã hoàn thành chữ B","Đúng rồi, bé đã hoàn thành chữ B",write_answer,
p1404,Xem mẫu chữ B,Xem mẫu chữ B.,write_mode,
p1405,Bé hãy tập viết chữ C,Bé hãy tập viết chữ C,write_prompt,
p1406,"Đúng rồi, bé đã hoàn thành chữ C","Đúng rồi, bé đã hoàn thành chữ C",write_answer,
p1407,Xem mẫu chữ C,Xem mẫu chữ C.,write_mode,
p1408,Bé hãy tập viết chữ D,Bé hãy tập viết chữ D,write_prompt,
p1409,"Đúng rồi, bé đã hoàn thành chữ D","Đúng rồi, bé đã hoàn thành chữ D",write_answer,
p1410,Xem mẫu chữ D,Xem mẫu chữ D.,write_mode,
p1411,Bé hãy tập viết chữ Đ,Bé hãy tập viết chữ Đ,write_prompt,
p1412,"Đúng rồi, bé đã hoàn thành chữ Đ","Đúng rồi, bé đã hoàn thành chữ Đ",write_answer,
p1413,Xem mẫu chữ Đ,Xem mẫu chữ Đ.,write_mode,
p1414,Bé hãy tập viết chữ E,Bé hãy tập viết chữ E,write_prompt,
p1415,"Đúng rồi, bé đã hoàn thành chữ E","Đúng rồi, bé đã hoàn thành chữ E",write_answer,
p1416,Xem mẫu chữ E,Xem mẫu chữ E.,write_mode,
p1417,Bé hãy tập viết chữ Ê,Bé hãy tập viết chữ Ê,write_prompt,
p1418,"Đúng rồi, bé đã hoàn thành chữ Ê","Đúng rồi, bé đã hoàn thành chữ Ê",write_answer,
p1419,Xem mẫu chữ Ê,Xem mẫu chữ Ê.,write_mode,
p1420,Bé hãy tập viết chữ G,Bé hãy tập viết chữ G,write_prompt,
p1421,"Đúng rồi, bé đã hoàn thành chữ G","Đúng rồi, bé đã hoàn thành chữ G",write_answer,
p1422,Xem mẫu chữ G,Xem mẫu chữ G.,write_mode,
p1423,Bé hãy tập viết chữ H,Bé hãy tập viết chữ H,write_prompt,
p1424,"Đúng rồi, bé đã hoàn thành chữ H","Đúng rồi, bé đã hoàn thành chữ H",write_answer,
p1425,Xem mẫu chữ H,Xem mẫu chữ H.,write_mode,
p1426,Bé hãy tập viết chữ I,Bé hãy tập viết chữ I,write_prompt,
p1427,"Đúng rồi, bé đã hoàn thành chữ I","Đúng rồi, bé đã hoàn thành chữ I",write_answer,
p1428,Xem mẫu chữ I,Xem mẫu chữ I.,write_mode,
p1429,Bé hãy tập viết chữ K,Bé hãy tập viết chữ K,write_prompt,
p1430,"Đúng rồi, bé đã hoàn thành chữ K","Đúng rồi, bé đã hoàn thành chữ K",write_answer,
p1431,Xem mẫu chữ K,Xem mẫu chữ K.,write_mode,
p1432,Bé hãy tập viết chữ L,Bé hãy tập viết chữ L,write_prompt,
p1433,"Đúng rồi, bé đã hoàn thành chữ L","Đúng rồi, bé đã hoàn thành chữ L",write_answer,
p1434,Xem mẫu chữ L,Xem mẫu chữ L.,write_mode,
p1435,Bé hãy tập viết chữ M,Bé hãy tập viết chữ M,write_prompt,
p1436,"Đúng rồi, bé đã hoàn thành chữ M","Đúng rồi, bé đã hoàn thành chữ M",write_answer,
p1437,Xem mẫu chữ M,Xem mẫu chữ M.,write_mode,
p1438,Bé hãy tập viết chữ N,Bé hãy tập viết chữ N,write_prompt,
p1439,"Đúng rồi, bé đã hoàn thành chữ N","Đúng rồi, bé đã hoàn thành chữ N",write_answer,
p1440,Xem mẫu chữ N,Xem mẫu chữ N.,write_mode,
p1441,Bé hãy tập viết chữ O,Bé hãy tập viết chữ O,write_prompt,
p1442,"Đúng rồi, bé đã hoàn thành chữ O","Đúng rồi, bé đã hoàn thành chữ O",write_answer,
p1443,Xem mẫu chữ O,Xem mẫu chữ O.,write_mode,
p1444,Bé hãy tập viết chữ Ô,Bé hãy tập viết chữ Ô,write_prompt,
p1445,"Đúng rồi, bé đã hoàn thành chữ Ô","Đúng rồi, bé đã hoàn thành chữ Ô",write_answer,
p1446,Xem mẫu chữ Ô,Xem mẫu chữ Ô.,write_mode,
p1447,Bé hãy tập viết chữ Ơ,Bé hãy tập viết chữ Ơ,write_prompt,
p1448,"Đúng rồi, bé đã hoàn thành chữ Ơ","Đúng rồi, bé đã hoàn thành chữ Ơ",write_answer,
p1449,Xem mẫu chữ Ơ,Xem mẫu chữ Ơ.,write_mode,
p1450,Bé hãy tập viết chữ P,Bé hãy tập viết chữ P,write_prompt,
p1451,"Đúng rồi, bé đã hoàn thành chữ P","Đúng rồi, bé đã hoàn thành chữ P",write_answer,
p1452,Xem mẫu chữ P,Xem mẫu chữ P.,write_mode,
p1453,Bé hãy tập viết chữ Q,Bé hãy tập viết chữ Q,write_prompt,
p1454,"Đúng rồi, bé đã hoàn thành chữ Q","Đúng rồi, bé đã hoàn thành chữ Q",write_answer,
p1455,Xem mẫu chữ Q,Xem mẫu chữ Q.,write_mode,
p1456,Bé hãy tập viết chữ R,Bé hãy tập viết chữ R,write_prompt,
p1457,"Đúng rồi, bé đã hoàn thành chữ R","Đúng rồi, bé đã hoàn thành chữ R",write_answer,
p1458,Xem mẫu chữ R,Xem mẫu chữ R.,write_mode,
p1459,Bé hãy tập viết chữ S,Bé hãy tập viết chữ S,write_prompt,
p1460,"Đúng rồi, bé đã hoàn thành chữ S","Đúng rồi, bé đã hoàn thành chữ S",write_answer,
p1461,Xem mẫu chữ S,Xem mẫu chữ S.,write_mode,
p1462,Bé hãy tập viết chữ T,Bé hãy tập viết chữ T,write_prompt,
p1463,"Đúng rồi, bé đã hoàn thành chữ T","Đúng rồi, bé đã hoàn thành chữ T",write_answer,
p1464,Xem mẫu chữ T,Xem mẫu chữ T.,write_mode,
p1465,Bé hãy tập viết chữ U,Bé hãy tập viết chữ U,write_prompt,
p1466,"Đúng rồi, bé đã hoàn thành chữ U","Đúng rồi, bé đã hoàn thành chữ U",write_answer,
p1467,Xem mẫu chữ U,Xem mẫu chữ U.,write_mode,
p1468,Bé hãy tập viết chữ Ư,Bé hãy tập viết chữ Ư,write_prompt,
p1469,"Đúng rồi, bé đã hoàn thành chữ Ư","Đúng rồi, bé đã hoàn thành chữ Ư",write_answer,
p1470,Xem mẫu chữ Ư,Xem mẫu chữ Ư.,write_mode,
p1471,Bé hãy tập viết chữ V,Bé hãy tập viết chữ V,write_prompt,
p1472,"Đúng rồi, bé đã hoàn thành chữ V","Đúng rồi, bé đã hoàn thành chữ V",write_answer,
p1473,Xem mẫu chữ V,Xem mẫu chữ V.,write_mode,
p1474,Bé hãy tập viết chữ X,Bé hãy tập viết chữ X,write_prompt,
p1475,"Đúng rồi, bé đã hoàn thành chữ X","Đúng rồi, bé đã hoàn thành chữ X",write_answer,
p1476,Xem mẫu chữ X,Xem mẫu chữ X.,write_mode,
p1477,Bé hãy tập viết chữ Y,Bé hãy tập viết chữ Y,write_prompt,
p1478,"Đúng rồi, bé đã hoàn thành chữ Y","Đúng rồi, bé đã hoàn thành chữ Y",write_answer,
p1479,Xem mẫu chữ Y,Xem mẫu chữ Y.,write_mode,
p1480,Chạm nút để nghe lại. Chỉ dùng dữ liệu đã xác minh hoặc hình do app tự tạo.,Chạm nút để nghe lại. Chỉ dùng dữ liệu đã xác minh hoặc hình do app tự tạo.,explore_static,
p1481,Nghe tên,Nghe tên.,explore_static,
p1482,Thông tin,Thông tin.,explore_static,
p1483,Hình khác,Hình khác.,explore_static,
p1484,Chế độ hướng dẫn chi tiết đang bật.,"Chế độ hướng dẫn chi tiết đang bật. Cô sẽ đọc chậm, rõ, và chỉ từng bước cho bé.",screenreader_guide,v5 accessibility
p1485,Con đang ở màn hình chữ cái.,"Con đang ở màn hình chữ cái. Con chạm vào một ô chữ để nghe chữ, nghe từ gợi nhớ, và nghe hướng dẫn tiếp theo.",screenreader_guide,v5 accessibility
p1486,Con đang ở vườn học.,"Con đang ở vườn học. Bên trái là danh sách khu học. Ở giữa là nội dung bài học. Bên phải là điểm vườn, sao, chuỗi đúng, và nhật ký.",screenreader_guide,v5 accessibility
p1487,Cách chọn đáp án.,Con nghe câu hỏi trước. Sau đó nhìn các thẻ đáp án trên màn hình. Con chạm vào thẻ mà con nghĩ là đúng.,screenreader_guide,v5 accessibility
p1488,Cách nghe lại.,"Nếu chưa nghe rõ, con bấm nút Nghe lại để nghe câu hướng dẫn một lần nữa.",screenreader_guide,v5 accessibility
p1489,Cách quay về bản đồ.,Bấm nút Bản đồ để quay về danh sách các khu trong vườn học.,screenreader_guide,v5 accessibility
p1490,Cách về chữ cái.,Bấm nút Về chữ cái để trở lại màn hình học chữ cái.,screenreader_guide,v5 accessibility
p1491,Cách dùng giọng AI local.,"Khi bật Giọng ây ai cục bộ, máy sẽ dùng giọng đọc trong máy. Khi bỏ tích, app dùng gờ en a, chấm, pê pê ét em nếu có.",screenreader_guide,v5 accessibility
p1492,Thông báo khi đúng.,"Nếu con chọn đúng, app sẽ đọc Đúng rồi, và cộng điểm cho con.",screenreader_guide,v5 accessibility
p1493,Thông báo khi sai.,"Nếu con chọn chưa đúng, app sẽ đọc đáp án đúng và mời con thử lại.",screenreader_guide,v5 accessibility
p1494,Hướng dẫn cho người cần nghe thay nhìn.,"Con có thể học bằng tai. Hãy nghe tên khu, nghe câu hỏi, rồi chạm theo lời hướng dẫn. Mỗi nút quan trọng đều có câu đọc riêng.",screenreader_guide,v5 accessibility
p1495,Hướng dẫn khu Nhận dạng hình,"Con đang ở khu Nhận dạng hình. Tam giác, vuông, chữ nhật, tròn, bầu dục. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,shape
p1496,Mở khu Nhận dạng hình,"Mở khu Nhận dạng hình. Tam giác, vuông, chữ nhật, tròn, bầu dục.",screenreader_zone_open,shape
p1497,Hướng dẫn khu Màu sắc,"Con đang ở khu Màu sắc. Nhìn hình rồi chọn màu đúng. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,color
p1498,Mở khu Màu sắc,Mở khu Màu sắc. Nhìn hình rồi chọn màu đúng.,screenreader_zone_open,color
p1499,"Hướng dẫn khu To, nhỏ","Con đang ở khu To, nhỏ. Nâng cấp: lớn hơn, nhỏ hơn, bằng nhau. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,size
p1500,"Mở khu To, nhỏ","Mở khu To, nhỏ. Nâng cấp: lớn hơn, nhỏ hơn, bằng nhau.",screenreader_zone_open,size
p1501,Hướng dẫn khu Ghép mẫu,"Con đang ở khu Ghép mẫu. Cầm tay chỉ việc: nhìn mẫu rồi chạm vào hình giống y như mẫu. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,match
p1502,Mở khu Ghép mẫu,Mở khu Ghép mẫu. Cầm tay chỉ việc: nhìn mẫu rồi chạm vào hình giống y như mẫu.,screenreader_zone_open,match
p1503,Hướng dẫn khu Nghe chọn hình,"Con đang ở khu Nghe chọn hình. Nghe lời đọc rồi chọn hình đúng. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,listen
p1504,Mở khu Nghe chọn hình,Mở khu Nghe chọn hình. Nghe lời đọc rồi chọn hình đúng.,screenreader_zone_open,listen
p1505,Hướng dẫn khu Xem giờ,"Con đang ở khu Xem giờ. Nhìn đồng hồ kim rồi chọn đúng giờ. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,clock
p1506,Mở khu Xem giờ,Mở khu Xem giờ. Nhìn đồng hồ kim rồi chọn đúng giờ.,screenreader_zone_open,clock
p1507,Hướng dẫn khu Con gì,"Con đang ở khu Con gì. Nhìn con vật lớn rồi chọn tên đúng. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,animal
p1508,Mở khu Con gì,Mở khu Con gì. Nhìn con vật lớn rồi chọn tên đúng.,screenreader_zone_open,animal
p1509,Hướng dẫn khu Đồ vật,"Con đang ở khu Đồ vật. Ảnh thật đã rà tay, chọn tên đúng. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,object
p1510,Mở khu Đồ vật,"Mở khu Đồ vật. Ảnh thật đã rà tay, chọn tên đúng.",screenreader_zone_open,object
p1511,Hướng dẫn khu Rau quả,"Con đang ở khu Rau quả. Rau quả đã rà tay, không trộn nhãn. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,food
p1512,Mở khu Rau quả,"Mở khu Rau quả. Rau quả đã rà tay, không trộn nhãn.",screenreader_zone_open,food
p1513,Hướng dẫn khu Tập viết,"Con đang ở khu Tập viết. Cầm tay chỉ việc: bắt đầu ở chân bên trái, đi theo chữ rồi dừng ở chân bên phải. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,write
p1514,Mở khu Tập viết,"Mở khu Tập viết. Cầm tay chỉ việc: bắt đầu ở chân bên trái, đi theo chữ rồi dừng ở chân bên phải.",screenreader_zone_open,write
p1515,Hướng dẫn khu Chữ đầu an toàn,"Con đang ở khu Chữ đầu an toàn. Chỉ dùng bộ chữ đã khóa dữ liệu 1-1. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,letters
p1516,Mở khu Chữ đầu an toàn,Mở khu Chữ đầu an toàn. Chỉ dùng bộ chữ đã khóa dữ liệu 1-1.,screenreader_zone_open,letters
p1517,Hướng dẫn khu Số đếm,"Con đang ở khu Số đếm. Đếm hình rồi chọn số đúng. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,numbers
p1518,Mở khu Số đếm,Mở khu Số đếm. Đếm hình rồi chọn số đúng.,screenreader_zone_open,numbers
p1519,Hướng dẫn khu So sánh,"Con đang ở khu So sánh. So sánh to, nhỏ bằng hình tạo chuẩn. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,compare
p1520,Mở khu So sánh,"Mở khu So sánh. So sánh to, nhỏ bằng hình tạo chuẩn.",screenreader_zone_open,compare
p1521,Hướng dẫn khu Cộng trừ,"Con đang ở khu Cộng trừ. Phép cộng trừ cơ bản ngẫu nhiên. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,arith
p1522,Mở khu Cộng trừ,Mở khu Cộng trừ. Phép cộng trừ cơ bản ngẫu nhiên.,screenreader_zone_open,arith
p1523,Hướng dẫn khu Khám phá,"Con đang ở khu Khám phá. Chạm xem hình và nghe đáp án đúng. Con nghe câu hỏi, rồi chạm vào đáp án đúng. Nếu chưa chắc, bấm Nghe lại.",screenreader_zone_guide,explore
p1524,Mở khu Khám phá,Mở khu Khám phá. Chạm xem hình và nghe đáp án đúng.,screenreader_zone_open,explore
p1525,Cầm tay chỉ việc nhận dạng hình,"Ở bài Nhận dạng hình, con nhìn hình lớn ở giữa màn hình. Con nghe câu hỏi Đây là hình gì, rồi chọn đúng tên hình bên dưới.",screenreader_guide,v5 accessibility
p1526,Cầm tay chỉ việc màu sắc,"Ở bài Màu sắc, con nhìn màu của hình. Sau đó chọn đúng tên màu. Ví dụ đỏ, vàng, xanh lá, xanh dương.",screenreader_guide,v5 accessibility
p1527,Cầm tay chỉ việc to nhỏ,"Ở bài To nhỏ, con so sánh hình bên trái và hình bên phải. Con chọn lớn hơn, nhỏ hơn, hoặc bằng nhau.",screenreader_guide,v5 accessibility
p1528,Cầm tay chỉ việc ghép mẫu,"Ở bài Ghép mẫu, con nhìn hình mẫu trước. Sau đó chạm vào hình giống y như mẫu.",screenreader_guide,v5 accessibility
p1529,Cầm tay chỉ việc nghe chọn hình,"Ở bài Nghe chọn hình, con nghe tên hình trước. Sau đó tìm và chạm vào đúng hình được đọc.",screenreader_guide,v5 accessibility
p1530,Cầm tay chỉ việc xem giờ,"Ở bài Xem giờ, con nhìn đồng hồ kim. Kim ngắn chỉ giờ, kim dài chỉ phút. Con chọn đáp án giờ đúng.",screenreader_guide,v5 accessibility
p1531,Cầm tay chỉ việc con gì,"Ở bài Con gì, con nhìn con vật lớn. Sau đó chọn đúng tên con vật.",screenreader_guide,v5 accessibility
p1532,Cầm tay chỉ việc đồ vật,"Ở bài Đồ vật, con nhìn ảnh đồ vật thật. Sau đó chọn đúng tên đồ vật.",screenreader_guide,v5 accessibility
p1533,Cầm tay chỉ việc rau quả,"Ở bài Rau quả, con nhìn ảnh rau quả. Sau đó chọn đúng tên rau hoặc quả.",screenreader_guide,v5 accessibility
